transaction_id,amount,transaction_type,merchant_category,customer_age,card_type,country,hour,device,is_fraud
TXN101615,6286.71,ONLINE,grocry,,CREDIT,usa,-5,mobile,1
TXN101616,abc,online,entertainment,4.0,Debit,Canada,-3,web,1
TXN101617,1457.54,pos,Travel,90.0,Debit,usa,-5,POS,0
TXN101618,,ATM,Travel,33.0,debit,USA,-2,mobile,0
TXN101619,5113.08,online,travel,86.0,credit,India,19,mobile,1
TXN101620,5241.34,pos,food,3.0,Debit,Canada,27,POS,1
TXN101621,944.37,ATM,entertainment,9.0,debit,Canada,-1,mobile,1
TXN101622,,ATM,Electronics,88.0,debit,UK,25,,0
TXN101623,453.47,POS,entertainment,,credit,UK,28,,0
TXN101624,abc,Online,grocry,4.0,debit,canada,26,POS,1
TXN101625,abc,Online,food,33.0,credit,canada,27,web,0
TXN101626,,ATM,groceries,89.0,CREDIT,india,30,web,0
TXN101627,1378.21,POS,grocry,86.0,Credit,india,-2,,0
TXN101628,9074.45,ONLINE,food,1.0,credit,UK,24,,1
TXN101629,,pos,entertainment,,credit,Canada,1,,1
TXN101630,596.74,ONLINE,groceries,26.0,debit,india,28,mobile,0
TXN101631,21.37,pos,grocry,28.0,Credit,Canada,-5,POS,0
TXN101632,,ONLINE,entertainment,10.0,credit,UK,24,,1
TXN101633,,ONLINE,entertainment,95.0,CREDIT,india,20,POS,0
TXN101634,abc,ATM,travel,77.0,credit,USA,24,,0
TXN101635,abc,pos,Electronics,,debit,UK,30,POS,0
TXN101636,,online,Travel,62.0,Credit,canada,3,POS,1
TXN101637,814.93,ONLINE,entertainment,,credit,UK,6,POS,0
TXN101638,abc,Online,groceries,22.0,debit,UAE,3,POS,1
TXN101639,abc,Online,electronics,5.0,Credit,Canada,-2,mobile,1
TXN101640,abc,Online,grocry,61.0,CREDIT,UAE,3,,1
TXN101641,,ATM,travel,7.0,debit,Canada,12,web,1
TXN101642,,ONLINE,entertainment,85.0,debit,USA,29,,0
TXN101643,1272.11,pos,travel,33.0,Debit,UK,-5,,0
TXN101644,7170.14,ATM,entertainment,,CREDIT,india,30,web,1
TXN101645,,POS,food,10.0,CREDIT,UK,25,web,1
TXN101646,abc,ATM,electronics,3.0,credit,usa,-5,,1
TXN101647,12611.45,pos,travel,88.0,debit,usa,19,,1
TXN101648,abc,ONLINE,grocry,5.0,debit,USA,27,,1
TXN101649,7017.4,online,groceries,7.0,Credit,UK,29,web,1
TXN101650,,POS,Electronics,31.0,debit,canada,-2,mobile,0
TXN101651,8615.06,POS,groceries,10.0,Debit,india,24,mobile,1
TXN101652,abc,ATM,groceries,26.0,debit,UAE,-1,,0
TXN101653,633.27,POS,electronics,,Credit,Canada,-2,,0
TXN101654,,ONLINE,Travel,8.0,credit,India,-1,,1
TXN101655,1258.77,ONLINE,food,94.0,CREDIT,USA,29,web,0
TXN101656,,ONLINE,Electronics,88.0,debit,usa,25,,0
TXN101657,880.66,ATM,grocry,89.0,Credit,india,0,web,1
TXN101658,9369.37,Online,Electronics,93.0,debit,india,-4,,1
TXN101659,1121.05,pos,electronics,,Debit,UAE,29,POS,0
TXN101660,,ATM,grocry,89.0,debit,india,28,POS,0
TXN101661,abc,pos,food,94.0,Debit,canada,6,,0
TXN101662,9447.74,POS,grocry,9.0,debit,usa,12,mobile,1
TXN101663,abc,ATM,entertainment,91.0,CREDIT,UAE,-1,POS,0
TXN101664,,ONLINE,grocry,,debit,india,-5,,0
TXN101665,,pos,electronics,36.0,debit,canada,11,web,0
TXN101666,abc,ONLINE,grocry,,CREDIT,USA,25,,0
TXN101667,1368.66,pos,Electronics,71.0,credit,UAE,0,mobile,1
TXN101668,abc,Online,Electronics,7.0,credit,Canada,28,,1
TXN101669,abc,ATM,grocry,31.0,Debit,canada,30,,0
TXN101670,,Online,travel,93.0,credit,India,-2,,0
TXN101671,24.71,POS,Electronics,92.0,Debit,USA,27,web,0
TXN101672,abc,pos,groceries,7.0,Debit,india,8,web,1
TXN101673,8537.74,ONLINE,travel,1.0,CREDIT,UK,24,,1
TXN101674,,POS,Travel,86.0,credit,canada,29,web,0
TXN101675,10008.6,pos,Travel,91.0,credit,canada,5,web,1
TXN101676,abc,ATM,food,10.0,debit,canada,15,mobile,1
TXN101677,1274.71,POS,food,29.0,CREDIT,usa,27,,0
TXN101678,,ONLINE,Travel,54.0,debit,UK,27,web,0
TXN101679,,pos,groceries,3.0,debit,USA,-2,,1
TXN101680,abc,POS,entertainment,55.0,debit,canada,15,,0
TXN101681,789.62,POS,Electronics,86.0,Debit,usa,10,,0
TXN101682,,Online,food,88.0,Debit,UAE,13,web,0
TXN101683,,online,electronics,33.0,Credit,usa,24,POS,0
TXN101684,1108.65,Online,food,2.0,credit,UAE,27,,1
TXN101685,,pos,electronics,8.0,debit,India,29,,1
TXN101686,,online,Electronics,,debit,Canada,-1,,0
TXN101687,13650.31,ONLINE,Travel,,debit,India,23,web,1
TXN101688,154.72,ATM,Travel,1.0,credit,UAE,29,web,1
TXN101689,abc,ONLINE,groceries,6.0,credit,usa,-5,mobile,1
TXN101690,12015.61,Online,Travel,,Debit,UAE,-3,,1
TXN101691,,POS,entertainment,1.0,CREDIT,india,-2,POS,1
TXN101692,abc,online,Electronics,91.0,credit,usa,25,POS,0
TXN101693,12583.83,online,Travel,,Credit,UK,21,,1
TXN101694,10595.6,ATM,groceries,86.0,Debit,Canada,22,web,1
TXN101695,,ATM,Travel,90.0,Debit,India,-2,mobile,0
TXN101696,abc,ONLINE,food,,Credit,usa,26,POS,0
TXN101697,,ONLINE,grocry,45.0,CREDIT,USA,24,mobile,0
TXN101698,abc,online,Electronics,,debit,USA,26,web,0
TXN101699,abc,online,electronics,,CREDIT,India,6,,0
TXN101700,1442.81,pos,food,3.0,debit,canada,24,,1
TXN101701,1484.97,online,electronics,88.0,Credit,USA,25,web,0
TXN101702,406.65,online,Electronics,8.0,debit,UAE,11,mobile,1
TXN101703,714.16,ONLINE,electronics,,credit,india,9,web,0
TXN101704,371.74,POS,travel,,CREDIT,UK,24,,0
TXN101705,,Online,grocry,,Debit,Canada,11,web,0
TXN101706,abc,online,travel,1.0,Debit,Canada,-4,POS,1
TXN101707,12220.06,ONLINE,travel,,debit,UK,5,,1
TXN101708,9688.22,Online,grocry,,credit,Canada,26,web,1
TXN101709,abc,ATM,entertainment,92.0,Credit,usa,4,,1
TXN101710,,ATM,food,2.0,credit,Canada,16,,1
TXN101711,abc,Online,grocry,86.0,Credit,canada,15,mobile,0
TXN101712,1418.21,pos,entertainment,,Debit,Canada,-3,,0
TXN101713,1259.23,Online,food,10.0,Credit,usa,25,web,1
TXN101714,5332.4,Online,groceries,91.0,CREDIT,USA,21,web,1
TXN101715,abc,Online,groceries,43.0,credit,Canada,26,,0
TXN101716,,POS,Electronics,9.0,Credit,UK,-5,web,1
TXN101717,10871.06,ATM,electronics,6.0,credit,usa,21,mobile,1
TXN101718,abc,Online,Electronics,2.0,Credit,Canada,5,web,1
TXN101719,abc,ONLINE,food,5.0,Credit,india,-1,POS,1
TXN101720,916.07,Online,travel,,Credit,india,29,POS,0
TXN101721,,ATM,Electronics,93.0,Credit,UAE,7,POS,0
TXN101722,,ONLINE,Travel,,debit,UK,30,,0
TXN101723,,ONLINE,grocry,8.0,Credit,canada,-3,,1
TXN101724,,POS,Travel,4.0,Debit,canada,-1,web,1
TXN101725,,POS,electronics,,credit,UK,30,,0
TXN101726,12449.47,ONLINE,travel,91.0,Debit,canada,-1,mobile,1
TXN101727,abc,pos,entertainment,55.0,debit,usa,29,mobile,0
TXN101728,13969.37,ATM,entertainment,23.0,debit,India,15,,1
TXN101729,1038.24,online,travel,,Debit,USA,27,POS,0
TXN101730,862.89,ONLINE,food,94.0,debit,canada,-3,web,0
TXN101731,14914.95,POS,travel,7.0,Debit,usa,29,,1
TXN101732,8005.75,POS,travel,50.0,Credit,canada,-2,,1
TXN101733,,ATM,groceries,9.0,CREDIT,India,19,,1
TXN101734,165.62,online,food,94.0,Debit,USA,2,POS,1
TXN101735,,POS,Electronics,79.0,CREDIT,USA,30,POS,0
TXN101736,137.47,POS,entertainment,56.0,CREDIT,usa,-2,,0
TXN101737,983.41,online,groceries,5.0,credit,UK,-1,,1
TXN101738,1389.12,ATM,grocry,74.0,Credit,india,4,POS,1
TXN101739,abc,ONLINE,travel,3.0,CREDIT,India,24,,1
TXN101740,,pos,grocry,31.0,credit,Canada,30,mobile,0
TXN101741,6160.06,ATM,grocry,5.0,CREDIT,UAE,25,,1
TXN101742,1205.49,online,electronics,92.0,CREDIT,UK,30,web,0
TXN101743,abc,POS,food,36.0,Credit,usa,26,mobile,0
TXN101744,abc,Online,Electronics,86.0,CREDIT,USA,-4,web,0
TXN101745,,ATM,electronics,91.0,CREDIT,Canada,25,,0
TXN101746,1110.69,Online,Travel,,Debit,india,-1,,0
TXN101747,10066.84,online,groceries,94.0,debit,UAE,-2,POS,1
TXN101748,7962.44,Online,entertainment,2.0,debit,canada,-3,mobile,1
TXN101749,,online,groceries,95.0,credit,India,28,,0
TXN101750,,online,groceries,18.0,CREDIT,usa,15,mobile,0
TXN101751,710.21,online,Travel,3.0,Credit,UK,5,POS,1
TXN101752,abc,Online,Electronics,94.0,credit,USA,24,,0
TXN101753,405.62,Online,Travel,2.0,CREDIT,USA,-4,web,1
TXN101754,11431.29,online,food,95.0,debit,USA,19,mobile,1
TXN101755,195.8,online,travel,89.0,Credit,india,2,,1
TXN101756,abc,ONLINE,entertainment,92.0,Credit,USA,29,,0
TXN101757,,Online,Travel,49.0,Credit,UAE,17,web,0
TXN101758,,ONLINE,Electronics,70.0,CREDIT,Canada,-3,POS,0
TXN101759,890.57,pos,travel,,Debit,canada,-5,POS,0
TXN101760,,online,food,91.0,debit,UAE,-4,POS,0
TXN101761,,ONLINE,electronics,7.0,debit,usa,9,web,1
TXN101762,abc,Online,entertainment,7.0,Debit,canada,-3,,1
TXN101763,1290.22,pos,travel,3.0,CREDIT,UK,6,mobile,1
TXN101764,9543.69,ONLINE,grocry,6.0,debit,usa,-1,,1
TXN101765,426.27,POS,electronics,,credit,UK,-4,mobile,0
TXN101766,12628.89,ATM,electronics,95.0,CREDIT,UK,26,,1
TXN101767,,Online,groceries,,debit,UK,22,,0
TXN101768,9853.73,pos,electronics,85.0,credit,canada,14,mobile,1
TXN101769,7407.38,POS,food,56.0,debit,India,4,web,1
TXN101770,7306.28,pos,groceries,37.0,Credit,UK,24,,1
TXN101771,10764.54,Online,Travel,,credit,USA,0,web,1
TXN101772,,online,food,,CREDIT,UAE,-1,POS,0
TXN101773,,pos,electronics,89.0,Credit,UK,-4,,0
TXN101774,700.88,ONLINE,Travel,92.0,Credit,UAE,-5,POS,0
TXN101775,297.74,online,entertainment,,debit,Canada,25,,0
TXN101776,973.91,Online,groceries,68.0,CREDIT,UAE,27,mobile,0
TXN101777,11249.48,Online,Electronics,,Debit,UAE,-2,,1
TXN101778,7460.74,Online,entertainment,9.0,credit,UK,-1,,1
TXN101779,,online,grocry,94.0,Credit,USA,1,,1
TXN101780,12729.09,pos,electronics,4.0,Credit,india,28,,1
TXN101781,8799.89,Online,entertainment,66.0,debit,India,-2,,1
TXN101782,14854.32,pos,electronics,86.0,credit,canada,-4,,1
TXN101783,9310.83,ONLINE,grocry,3.0,CREDIT,Canada,11,,1
TXN101784,,ONLINE,food,91.0,Debit,UAE,-3,web,0
TXN101785,abc,ATM,Travel,85.0,debit,UK,27,web,0
TXN101786,,pos,Travel,72.0,debit,UK,-2,web,0
TXN101787,abc,ATM,groceries,8.0,CREDIT,india,25,mobile,1
TXN101788,abc,online,electronics,,debit,USA,27,,0
TXN101789,abc,online,travel,62.0,Credit,India,20,mobile,0
TXN101790,10555.01,Online,Electronics,85.0,CREDIT,usa,-2,,1
TXN101791,6971.3,ATM,electronics,9.0,credit,usa,2,mobile,1
TXN101792,abc,pos,travel,7.0,Credit,India,29,,1
TXN101793,12899.84,ATM,food,,credit,Canada,-3,,1
TXN101794,1315.68,pos,Travel,76.0,credit,India,-3,mobile,0
TXN101795,abc,online,groceries,90.0,debit,usa,30,mobile,0
TXN101796,813.64,ONLINE,travel,85.0,credit,india,-5,,0
TXN101797,8399.3,ONLINE,Electronics,2.0,debit,india,26,mobile,1
TXN101798,299.64,online,food,91.0,debit,usa,-2,mobile,0
TXN101799,141.36,Online,entertainment,2.0,debit,usa,-5,,1
TXN101800,,online,grocry,,debit,Canada,25,web,0
TXN101801,243.95,ATM,Travel,1.0,CREDIT,India,29,mobile,1
TXN101802,,ATM,electronics,88.0,Credit,India,30,web,0
TXN101803,8878.96,online,entertainment,75.0,credit,Canada,-3,,1
TXN101804,729.89,Online,groceries,9.0,Credit,UAE,-2,,1
TXN101805,13111.19,ONLINE,Travel,6.0,CREDIT,UK,-3,mobile,1
TXN101806,,Online,groceries,10.0,credit,UAE,30,web,1
TXN101807,,POS,grocry,9.0,CREDIT,UK,29,,1
TXN101808,301.64,online,entertainment,76.0,credit,UK,22,POS,0
TXN101809,1014.33,ONLINE,entertainment,72.0,Debit,canada,28,,0
TXN101810,,ONLINE,food,91.0,credit,canada,-4,POS,0
TXN101811,abc,Online,electronics,,CREDIT,India,25,web,0
TXN101812,195.14,ONLINE,Electronics,,credit,Canada,27,web,0
TXN101813,abc,POS,grocry,23.0,credit,usa,12,mobile,0
TXN101814,abc,pos,Electronics,92.0,Debit,UAE,-4,POS,0
TXN101815,abc,POS,grocry,86.0,Debit,canada,-1,,0
TXN101816,,ATM,food,5.0,Credit,USA,27,web,1
TXN101817,abc,Online,electronics,93.0,CREDIT,UK,23,POS,0
TXN101818,13108.44,online,food,86.0,debit,USA,10,,1
TXN101819,7798.03,POS,grocry,4.0,Credit,Canada,27,web,1
TXN101820,1218.68,online,groceries,1.0,credit,UAE,16,POS,1
TXN101821,1281.14,Online,Electronics,86.0,Debit,UK,28,web,0
TXN101822,7625.12,ATM,entertainment,7.0,debit,canada,5,,1
TXN101823,5823.47,ATM,food,90.0,debit,india,-5,web,1
TXN101824,115.11,online,Travel,9.0,credit,canada,-4,,1
TXN101825,758.24,pos,grocry,,Debit,India,-2,mobile,0
TXN101826,,POS,entertainment,,debit,canada,4,,1
TXN101827,abc,online,grocry,7.0,debit,canada,5,,1
TXN101828,651.22,pos,Electronics,,CREDIT,UK,29,,0
TXN101829,abc,pos,Electronics,69.0,Credit,Canada,-1,,0
TXN101830,,POS,travel,88.0,Debit,USA,24,POS,0
TXN101831,,ONLINE,entertainment,53.0,Credit,Canada,12,,0
TXN101832,801.65,ONLINE,food,95.0,credit,USA,-1,POS,0
TXN101833,,pos,entertainment,8.0,credit,UK,18,mobile,1
TXN101834,1097.97,online,food,92.0,Credit,USA,12,web,0
TXN101835,,pos,Electronics,70.0,debit,UK,-5,web,0
TXN101836,abc,Online,food,87.0,Debit,UAE,27,POS,0
TXN101837,abc,POS,grocry,,Debit,Canada,13,,0
TXN101838,9929.47,ONLINE,travel,88.0,CREDIT,usa,-2,,1
TXN101839,,ONLINE,Electronics,5.0,CREDIT,India,29,,1
TXN101840,,Online,food,89.0,Credit,UK,-2,,0
TXN101841,abc,Online,electronics,7.0,CREDIT,india,28,POS,1
TXN101842,1300.45,ATM,travel,38.0,Debit,UK,-3,web,0
TXN101843,,Online,travel,29.0,debit,UAE,25,POS,0
TXN101844,abc,ATM,groceries,33.0,debit,UK,10,POS,0
TXN101845,62.49,ONLINE,Travel,19.0,CREDIT,India,10,,0
TXN101846,12717.79,Online,entertainment,57.0,credit,usa,-4,,1
TXN101847,14937.59,POS,Travel,8.0,Debit,canada,25,POS,1
TXN101848,abc,POS,Electronics,93.0,CREDIT,india,26,,0
TXN101849,1465.31,pos,Electronics,,CREDIT,Canada,30,web,0
TXN101850,,Online,entertainment,,debit,India,-2,mobile,0
TXN101851,1496.54,ATM,Travel,,Credit,canada,-5,mobile,0
TXN101852,,POS,electronics,18.0,debit,India,-1,web,0
TXN101853,abc,online,food,85.0,CREDIT,USA,29,,0
TXN101854,14176.85,ATM,food,46.0,Credit,India,30,,1
TXN101855,abc,online,travel,3.0,CREDIT,India,12,web,1
TXN101856,12854.33,online,Electronics,92.0,CREDIT,UAE,25,,1
TXN101857,abc,pos,groceries,95.0,Credit,usa,-4,web,0
TXN101858,11150.37,online,groceries,,debit,usa,21,,1
TXN101859,,pos,electronics,,Credit,UK,-5,web,0
TXN101860,1029.54,ATM,entertainment,10.0,credit,India,-1,,1
TXN101861,,online,groceries,,debit,USA,26,,0
TXN101862,5809.75,online,travel,35.0,Credit,USA,29,web,1
TXN101863,842.89,Online,travel,6.0,Debit,Canada,-2,mobile,1
TXN101864,abc,online,Electronics,,CREDIT,india,28,web,0
TXN101865,363.94,online,grocry,4.0,debit,UK,-5,mobile,1
TXN101866,369.31,online,travel,28.0,Credit,UK,11,,0
TXN101867,1111.65,ATM,food,,Credit,canada,28,mobile,0
TXN101868,12014.14,ATM,food,92.0,debit,canada,15,mobile,1
TXN101869,533.61,online,entertainment,76.0,debit,India,8,,0
TXN101870,8206.41,Online,entertainment,18.0,credit,usa,30,POS,1
TXN101871,,pos,entertainment,91.0,CREDIT,canada,-1,,0
TXN101872,,ATM,grocry,,Credit,canada,-1,mobile,0
TXN101873,,POS,Electronics,90.0,debit,India,25,,0
TXN101874,719.35,Online,electronics,,credit,india,9,,0
TXN101875,639.27,ONLINE,grocry,22.0,CREDIT,UK,20,POS,0
TXN101876,,pos,food,,credit,india,27,,0
TXN101877,,online,Electronics,9.0,credit,USA,-1,,1
TXN101878,7278.37,ATM,grocry,6.0,Credit,usa,21,,1
TXN101879,498.1,online,travel,7.0,Debit,usa,2,web,1
TXN101880,772.78,pos,Electronics,19.0,debit,canada,-5,POS,0
TXN101881,abc,pos,entertainment,,Debit,USA,10,mobile,0
TXN101882,,ONLINE,food,40.0,credit,canada,25,POS,0
TXN101883,,Online,grocry,92.0,CREDIT,UAE,-2,,0
TXN101884,,pos,grocry,23.0,debit,UK,22,mobile,0
TXN101885,,ONLINE,Electronics,,Credit,India,13,mobile,0
TXN101886,abc,ONLINE,groceries,66.0,Credit,UAE,-4,POS,0
TXN101887,12765.25,ONLINE,food,75.0,Credit,UAE,28,web,1
TXN101888,abc,online,entertainment,5.0,CREDIT,usa,-3,,1
TXN101889,1347.56,ATM,electronics,63.0,credit,canada,-1,POS,0
TXN101890,abc,ONLINE,Electronics,6.0,credit,India,-2,,1
TXN101891,993.91,ATM,food,,Credit,india,28,,0
TXN101892,910.0,POS,entertainment,58.0,debit,canada,16,web,0
TXN101893,,POS,groceries,,Credit,india,0,web,1
TXN101894,abc,online,Electronics,1.0,Credit,India,13,mobile,1
TXN101895,abc,ONLINE,travel,93.0,Credit,USA,-3,mobile,0
TXN101896,,ONLINE,grocry,25.0,CREDIT,canada,28,POS,0
TXN101897,9949.93,pos,grocry,75.0,CREDIT,india,-4,mobile,1
TXN101898,11235.89,POS,grocry,2.0,CREDIT,canada,10,,1
TXN101899,6754.28,Online,entertainment,,Debit,UK,5,web,1
TXN101900,abc,online,grocry,58.0,Debit,India,26,web,0
TXN101901,8785.47,pos,Electronics,7.0,CREDIT,India,-3,POS,1
TXN101902,,POS,travel,,CREDIT,india,25,,0
TXN101903,14437.77,pos,Travel,92.0,Credit,Canada,-1,web,1
TXN101904,abc,pos,travel,74.0,Credit,canada,-2,web,0
TXN101905,,POS,Travel,20.0,Debit,India,30,,0
TXN101906,,Online,travel,,debit,canada,28,,0
TXN101907,,ATM,grocry,47.0,credit,india,19,mobile,0
TXN101908,abc,ATM,entertainment,,CREDIT,canada,24,POS,0
TXN101909,,online,grocry,95.0,CREDIT,UK,6,POS,0
TXN101910,,pos,Travel,19.0,CREDIT,canada,13,,0
TXN101911,abc,Online,food,8.0,CREDIT,UAE,3,POS,1
TXN101912,13622.04,pos,Travel,8.0,debit,india,-5,web,1
TXN101913,7875.22,ATM,food,,Credit,Canada,16,mobile,1
TXN101914,5794.66,POS,food,6.0,credit,india,-1,web,1
TXN101915,,POS,Travel,51.0,Credit,canada,10,web,0
TXN101916,abc,ATM,travel,,Debit,canada,23,,0
TXN101917,14630.04,Online,Travel,,credit,UAE,-5,POS,1
TXN101918,,Online,food,3.0,debit,UAE,17,,1
TXN101919,,POS,travel,90.0,CREDIT,India,-1,web,0
TXN101920,,ATM,entertainment,5.0,debit,canada,-2,POS,1
TXN101921,42.41,POS,food,86.0,Debit,UAE,11,mobile,0
TXN101922,9711.85,ATM,Electronics,21.0,credit,USA,18,,1
TXN101923,8570.68,Online,travel,5.0,Debit,Canada,20,POS,1
TXN101924,14137.88,POS,food,80.0,credit,india,30,mobile,1
TXN101925,abc,pos,Travel,70.0,Debit,canada,24,mobile,0
TXN101926,8182.82,ATM,entertainment,,credit,india,-3,,1
TXN101927,,pos,entertainment,,Debit,canada,12,,0
TXN101928,8728.64,ONLINE,food,94.0,credit,usa,8,web,1
TXN101929,6804.81,POS,food,85.0,CREDIT,UAE,28,,1
TXN101930,abc,online,Travel,,debit,USA,-2,web,0
TXN101931,323.75,ONLINE,entertainment,9.0,CREDIT,UAE,9,mobile,1
TXN101932,abc,online,groceries,,Credit,Canada,29,,0
TXN101933,,POS,travel,4.0,CREDIT,usa,16,POS,1
TXN101934,,ONLINE,grocry,94.0,Credit,usa,-1,POS,0
TXN101935,1315.85,pos,travel,,CREDIT,Canada,-5,POS,0
TXN101936,6778.15,online,Electronics,37.0,Debit,USA,25,mobile,1
TXN101937,13661.49,ONLINE,electronics,87.0,Credit,usa,26,,1
TXN101938,1118.12,pos,grocry,93.0,Credit,UAE,6,POS,0
TXN101939,5881.21,online,Travel,6.0,credit,usa,10,mobile,1
TXN101940,,POS,grocry,,CREDIT,india,-3,,0
TXN101941,12079.2,ATM,travel,5.0,Debit,usa,28,POS,1
TXN101942,abc,ATM,grocry,77.0,debit,usa,-2,,0
TXN101943,5588.73,Online,travel,2.0,debit,UK,-5,POS,1
TXN101944,,pos,food,3.0,CREDIT,UAE,18,mobile,1
TXN101945,abc,POS,electronics,,credit,India,5,,0
TXN101946,abc,pos,entertainment,3.0,Debit,UAE,-4,mobile,1
TXN101947,446.39,ONLINE,groceries,,credit,canada,1,web,1
TXN101948,abc,online,food,,CREDIT,UAE,12,,0
TXN101949,abc,POS,food,79.0,credit,canada,10,web,0
TXN101950,,ATM,food,7.0,credit,India,27,web,1
TXN101951,1328.15,online,grocry,,credit,india,26,,0
TXN101952,1354.31,Online,groceries,86.0,Debit,Canada,23,,0
TXN101953,438.32,ONLINE,entertainment,85.0,Credit,india,14,,0
TXN101954,,POS,Electronics,94.0,Credit,UK,21,,0
TXN101955,,ATM,food,6.0,Debit,UK,11,web,1
TXN101956,790.68,online,Electronics,4.0,credit,canada,-1,,1
TXN101957,,POS,food,58.0,Debit,canada,30,web,0
TXN101958,abc,pos,Travel,92.0,Credit,usa,7,mobile,0
TXN101959,abc,ATM,Travel,,CREDIT,UAE,8,POS,0
TXN101960,8857.72,POS,entertainment,38.0,Debit,UAE,13,POS,1
TXN101961,abc,online,Travel,67.0,Debit,canada,-1,web,0
TXN101962,1403.37,pos,Electronics,40.0,credit,canada,24,POS,0
TXN101963,11522.08,Online,travel,93.0,Debit,India,-1,,1
TXN101964,abc,POS,groceries,79.0,CREDIT,USA,26,mobile,0
TXN101965,13543.32,POS,Electronics,,debit,usa,-3,,1
TXN101966,8450.5,POS,groceries,92.0,debit,UK,24,POS,1
TXN101967,abc,pos,grocry,87.0,debit,UAE,30,POS,0
TXN101968,1108.11,ONLINE,Travel,4.0,credit,UAE,-3,,1
TXN101969,,Online,food,94.0,debit,UAE,-1,,0
TXN101970,8.78,POS,Travel,23.0,Debit,usa,-2,mobile,0
TXN101971,abc,ONLINE,grocry,5.0,CREDIT,India,-5,,1
TXN101972,10200.13,pos,Travel,92.0,debit,UAE,-3,,1
TXN101973,abc,ONLINE,travel,10.0,CREDIT,India,27,,1
TXN101974,13598.23,Online,groceries,71.0,debit,canada,22,POS,1
TXN101975,,online,groceries,60.0,CREDIT,india,14,POS,0
TXN101976,923.77,ATM,travel,9.0,Credit,Canada,-2,,1
TXN101977,abc,ATM,entertainment,91.0,CREDIT,UAE,-1,web,0
TXN101978,abc,ONLINE,Travel,95.0,debit,india,15,,0
TXN101979,abc,ATM,grocry,4.0,Credit,India,23,POS,1
TXN101980,,pos,entertainment,,Debit,UAE,23,,0
TXN101981,abc,online,Electronics,,credit,usa,25,,0
TXN101982,abc,pos,groceries,,credit,canada,30,POS,0
TXN101983,,ATM,electronics,90.0,credit,canada,24,POS,0
TXN101984,,POS,food,4.0,debit,UAE,-3,,1
TXN101985,893.55,POS,electronics,9.0,CREDIT,usa,-4,mobile,1
TXN101986,1131.16,ONLINE,Electronics,92.0,Credit,UAE,20,,0
TXN101987,11723.72,ONLINE,entertainment,,credit,india,25,mobile,1
TXN101988,14141.73,ONLINE,food,6.0,debit,USA,-4,web,1
TXN101989,11693.88,ATM,entertainment,69.0,Credit,canada,13,web,1
TXN101990,14569.14,online,travel,3.0,debit,usa,27,,1
TXN101991,abc,pos,travel,92.0,CREDIT,canada,-4,POS,0
TXN101992,423.85,pos,grocry,95.0,credit,India,25,mobile,0
TXN101993,6443.84,pos,grocry,,debit,india,-1,,1
TXN101994,7601.71,Online,groceries,2.0,Credit,India,10,mobile,1
TXN101995,6689.84,POS,groceries,,debit,india,24,,1
TXN101996,,POS,grocry,,debit,UK,23,,0
TXN101997,634.5,ATM,food,2.0,credit,india,30,,1
TXN101998,843.57,pos,food,70.0,Credit,UK,-3,,0
TXN101999,abc,online,grocry,1.0,Debit,USA,30,mobile,1
TXN102000,,ATM,groceries,87.0,credit,UAE,24,mobile,0
TXN102001,1107.4,Online,food,,debit,USA,14,POS,0
TXN102002,5669.85,ATM,food,3.0,debit,USA,-4,,1
TXN102003,,ONLINE,travel,1.0,Credit,Canada,30,POS,1
TXN102004,292.23,online,food,88.0,credit,UAE,-3,,0
TXN102005,abc,online,groceries,86.0,credit,usa,4,mobile,1
TXN102006,,pos,groceries,,credit,UAE,-5,mobile,0
TXN102007,,online,travel,,credit,Canada,26,web,0
TXN102008,abc,Online,Electronics,93.0,credit,UAE,27,,0
TXN102009,abc,Online,travel,10.0,credit,UAE,7,web,1
TXN102010,,ONLINE,entertainment,75.0,credit,india,17,,0
TXN102011,,ATM,Electronics,71.0,CREDIT,canada,-3,web,0
TXN102012,abc,pos,travel,69.0,credit,usa,-2,,0
TXN102013,abc,ATM,Travel,6.0,Debit,UAE,27,,1
TXN102014,abc,ATM,groceries,66.0,Debit,india,-2,,0
TXN102015,9338.73,ATM,food,4.0,debit,UAE,-1,,1
TXN102016,abc,POS,groceries,,Credit,canada,27,web,0
TXN102017,,online,grocry,88.0,credit,UK,17,web,0
TXN102018,5324.82,ONLINE,Electronics,4.0,credit,UK,6,POS,1
TXN102019,,ATM,groceries,94.0,Credit,USA,26,web,0
TXN102020,,ONLINE,electronics,5.0,Debit,Canada,7,mobile,1
TXN102021,abc,ONLINE,Travel,92.0,Credit,usa,29,mobile,0
TXN102022,abc,Online,groceries,,CREDIT,UK,11,,0
TXN102023,,pos,entertainment,7.0,credit,India,23,mobile,1
TXN102024,,online,grocry,,debit,India,18,,0
TXN102025,,Online,entertainment,2.0,CREDIT,Canada,13,,1
TXN102026,abc,ONLINE,grocry,1.0,Credit,USA,-5,mobile,1
TXN102027,,ONLINE,Travel,61.0,Credit,UK,24,,0
TXN102028,abc,online,food,9.0,credit,USA,8,,1
TXN102029,482.71,ONLINE,electronics,92.0,CREDIT,UK,30,,0
TXN102030,abc,ONLINE,Electronics,94.0,Debit,UAE,29,web,0
TXN102031,599.86,POS,groceries,89.0,debit,UK,-4,mobile,0
TXN102032,abc,pos,grocry,57.0,CREDIT,USA,-5,,0
