transaction_id,amount,customer_age,hour,transaction_type,merchant_category,card_type,country,device,is_fraud
TXN101622,99.15,70.0,1,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101623,379.34,72.0,12,purchase,electronics,debit,Djibouti,web,0
TXN101624,23.13,26.0,3,purchase,grocery,credit,Somalia,mobile,0
TXN101625,140.54,32.0,19,transfer,telecom,credit,Somalia,mobile,0
TXN101626,26.92,69.0,17,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101627,92.1,19.0,18,purchase,grocery,credit,Djibouti,web,0
TXN101628,12.2,42.0,15,purchase,travel,credit,Kenya,mobile,0
TXN101629,71.82,30.0,13,purchase,,credit,Somalia,web,0
TXN101630,169.35,51.0,7,purchase,electronics,credit,Kenya,web,0
TXN101631,51.25,68.0,11,purchase,electronics,credit,Somalia,Mobile,0
TXN101632,131.2,51.0,8,purchase,,credit,Djibouti,,0
TXN101633,190.43,52.0,5,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN101634,314.37,55.0,17,cash_withdrawal,grocery,debit,Kenya,mobile ,0
TXN101635,32.09,20.0,1,purchase,travel,debit,Kenya,mobile,0
TXN101636,61.16,,22,purchase,grocery,credit,Somalia,mobile,0
TXN101637,19.84,73.0,7,transfer,grocery,credit,Ethiopia,,0
TXN101638,586.88,23.0,23,cash_withdrawal,grocery,debit,Somalia,Mobile,0
TXN101639,314.08,72.0,13,cash_withdrawal,grocery,debit,Kenya,mobile,0
TXN101640,93.17,65.0,5,purchase,telecom,debit,Kenya,mobile,0
TXN101641,221.44,,9,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN101642,88.32,36.0,7,cash_withdrawal,telecom,debit,Somalia,web,0
TXN101643,117.25,20.0,16,transfer,,debit,Djibouti,web,0
TXN101644,11.2,35.0,11,transfer,travel,debit,Somalia,mobile,0
TXN101645,168.91,56.0,16,cash_withdrawal,travel,credit,Kenya,WEB,0
TXN101646,16.4,26.0,12,cash_withdrawal,telecom,debit,Kenya,web,0
TXN101647,209.89,69.0,26,cash_withdrawal,grocery,debit,Ethiopia,web,0
TXN101648,182.81,29.0,11,purchase,telecom,debit,Kenya,web,0
TXN101649,148.03,,15,transfer,travel,credit,Somalia,mobile,0
TXN101650,4.42,20.0,4,purchase,electronics,credit,Ethiopia,Mobile,0
TXN101651,43.34,28.0,15,transfer,travel,credit,Somalia,mobile,0
TXN101652,36.64,74.0,5,transfer,grocery,debit,Somalia,web,0
TXN101653,53.58,47.0,10,transfer,telecom,debit,Ethiopia,web,0
TXN101654,11.01,21.0,16,cash_withdrawal,,debit,Kenya,mobile,0
TXN101655,331.67,,22,transfer,electronics,credit,Somalia,mobile,0
TXN101656,96.84,18.0,13,purchase,grocery,credit,Kenya,mobile,0
TXN101657,43.75,44.0,5,transfer,telecom,credit,Somalia,web,0
TXN101658,60.7,45.0,22,purchase,electronics,credit,Somalia,web,0
TXN101659,71.13,46.0,10,transfer,,credit,Somalia,,0
TXN101660,110.13,35.0,11,transfer,grocery,credit,Kenya,mobile ,0
TXN101661,87.0,29.0,12,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN101662,302.18,30.0,3,purchase,grocery,credit,Kenya,mobile,0
TXN101663,82.45,58.0,6,transfer,telecom,credit,Somalia,mobile,0
TXN101664,581.79,19.0,1,transfer,,credit,Kenya,mobile,0
TXN101665,228.8,54.0,5,purchase,telecom,credit,Somalia,web,0
TXN101666,28.06,62.0,5,transfer,travel,debit,Somalia,mobile,0
TXN101667,320.14,,17,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN101668,14.85,65.0,19,purchase,telecom,credit,Somalia,web,0
TXN101669,204.09,41.0,7,cash_withdrawal,travel,debit,Kenya,mobile,0
TXN101670,57.48,52.0,7,purchase,telecom,debit,Djibouti,mobile,0
TXN101671,252.42,39.0,7,purchase,telecom,debit,Somalia,mobile,0
TXN101672,243.05,53.0,7,purchase,electronics,debit,Kenya,mobile,0
TXN101673,196.74,28.0,0,transfer,travel,debit,Kenya,web,0
TXN101674,187.3,72.0,1,purchase,telecom,debit,Somalia,mobile,0
TXN101675,43.61,63.0,11,purchase,travel,debit,Kenya,,0
TXN101676,10.13,46.0,14,purchase,travel,credit,Kenya,WEB,0
TXN101677,61.9,,3,cash_withdrawal,telecom,debit,Somalia,web,0
TXN101678,22.87,,2,purchase,telecom,credit,Somalia,web,0
TXN101679,142.47,71.0,13,transfer,grocery,debit,Djibouti,mobile ,0
TXN101680,50.98,32.0,21,purchase,electronics,debit,Kenya,web,0
TXN101681,445.63,48.0,22,purchase,,debit,Somalia,web,0
TXN101682,122.92,,7,cash_withdrawal,grocery,credit,Somalia,,0
TXN101683,207.44,58.0,12,transfer,electronics,debit,Kenya,mobile,0
TXN101684,17.06,60.0,22,transfer,,credit,Somalia,web,0
TXN101685,237.67,33.0,18,transfer,travel,debit,Somalia,web,0
TXN101686,307.3,27.0,21,purchase,electronics,debit,Kenya,web,0
TXN101687,80.11,66.0,4,purchase,travel,credit,Kenya,mobile,0
TXN101688,111.85,49.0,12,transfer,grocery,debit,Somalia,mobile,0
TXN101689,173.68,68.0,19,transfer,telecom,debit,Somalia,web,0
TXN101690,23.06,19.0,0,cash_withdrawal,grocery,debit,Somalia,Mobile,0
TXN101691,83.8,41.0,15,transfer,,credit,Somalia,web,0
TXN101692,61.03,,22,purchase,telecom,debit,Somalia,,0
TXN101693,18.99,19.0,23,purchase,travel,debit,Somalia,mobile,0
TXN101694,54.98,55.0,1,purchase,grocery,debit,Somalia,web,0
TXN101695,8.47,48.0,6,cash_withdrawal,travel,credit,Somalia,web,0
TXN101696,3.14,,5,transfer,travel,debit,Djibouti,mobile,0
TXN101697,17.43,57.0,4,purchase,travel,credit,Somalia,mobile,0
TXN101698,395.99,5.0,3,cash_withdrawal,grocery,debit,Somalia,web,0
TXN101699,95.7,46.0,1,cash_withdrawal,,debit,Somalia,mobile,0
TXN101700,405.14,20.0,9,purchase,telecom,credit,Somalia,web,0
TXN101701,67.98,31.0,21,cash_withdrawal,grocery,credit,Ethiopia,web,0
TXN101702,44.84,42.0,4,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN101703,84.66,65.0,17,purchase,grocery,credit,Ethiopia,,0
TXN101704,69.47,18.0,9,cash_withdrawal,grocery,credit,Somalia,web,0
TXN101705,13.4,70.0,22,purchase,telecom,debit,Ethiopia,mobile,0
TXN101706,122.87,20.0,21,purchase,,debit,Somalia,web,0
TXN101707,29.21,71.0,14,cash_withdrawal,travel,credit,Somalia,web,0
TXN101708,115.98,43.0,8,purchase,grocery,debit,Somalia,,0
TXN101709,126.05,35.0,10,purchase,grocery,debit,Somalia,web,0
TXN101710,19.79,,20,transfer,electronics,credit,Somalia,mobile,0
TXN101711,7.6,55.0,16,purchase,grocery,credit,Somalia,web,0
TXN101712,182.11,40.0,20,transfer,grocery,credit,Kenya,web,0
TXN101713,73.9,38.0,-2,transfer,telecom,debit,Somalia,Web,0
TXN101714,7.19,74.0,22,transfer,telecom,credit,Somalia,web,0
TXN101715,632.63,18.0,15,transfer,electronics,debit,Somalia,mobile,0
TXN101716,7.14,38.0,5,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN101717,142.51,44.0,21,cash_withdrawal,,credit,Somalia,Web,0
TXN101718,493.84,59.0,10,purchase,telecom,credit,Somalia,web,0
TXN101719,32.8,23.0,22,purchase,travel,credit,Somalia,web,0
TXN101720,18.41,72.0,16,purchase,travel,debit,Ethiopia,mobile,0
TXN101721,66.2848232587433,61.0,23,cash_withdrawal,electronics,debit,Kenya,WEB,1
TXN101722,43.36,53.0,14,transfer,,debit,Somalia,web,0
TXN101723,12.78,45.0,0,cash_withdrawal,,credit,Somalia,mobile,0
TXN101724,141.38,62.0,21,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101725,7.72,34.0,19,purchase,telecom,debit,Somalia,web,0
TXN101726,85.46,57.0,0,purchase,grocery,debit,Kenya,Web,0
TXN101727,685.55,69.0,8,purchase,grocery,credit,Somalia,web,0
TXN101728,201.82,20.0,11,transfer,travel,debit,Somalia,web,0
TXN101729,114.61,29.0,3,transfer,travel,credit,Kenya,web,0
TXN101730,43.88,56.0,21,cash_withdrawal,travel,credit,Somalia,web,0
TXN101731,862.7020239278107,29.0,2,transfer,grocery,debit,Somalia,web,yes
TXN101732,89.85,19.0,6,purchase,electronics,debit,Somalia,mobile,0
TXN101733,66.63,73.0,7,transfer,electronics,credit,Somalia,mobile,0
TXN101734,16.81,63.0,12,transfer,electronics,credit,Ethiopia,mobile,0
TXN101735,261.22,39.0,10,transfer,grocery,credit,Kenya,mobile,0
TXN101736,71.69,40.0,8,transfer,grocery,debit,Somalia,web,0
TXN101737,25.97,47.0,23,purchase,grocery,credit,Somalia,mobile,0
TXN101738,55.02,22.0,15,purchase,grocery,credit,Somalia,mobile,0
TXN101739,64.16,,9,cash_withdrawal,grocery,credit,Somalia,Web,0
TXN101740,210.91,38.0,10,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN101741,158.74,28.0,11,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101742,176.0,,13,transfer,electronics,credit,Ethiopia,mobile,0
TXN101743,1.33,52.0,18,transfer,grocery,credit,Somalia,mobile,0
TXN101744,64.57,44.0,11,purchase,,credit,Ethiopia,web,0
TXN101745,78.78,66.0,26,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN101746,2.33,19.0,20,purchase,telecom,debit,Kenya,mobile,0
TXN101747,36.1,41.0,16,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN101748,171.4,48.0,2,cash_withdrawal,telecom,credit,Ethiopia,WEB,0
TXN101749,17.7,50.0,0,cash_withdrawal,telecom,credit,Somalia,Mobile,0
TXN101750,91.97,56.0,18,transfer,electronics,credit,Ethiopia,web,0
TXN101751,29.08,47.0,3,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN101752,1.46,63.0,22,cash_withdrawal,grocery,credit,Somalia,web,0
TXN101753,33.12,54.0,15,transfer,electronics,credit,Djibouti,web,0
TXN101754,446.93,68.0,11,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN101755,194.06,45.0,20,transfer,,credit,Kenya,,0
TXN101756,385.0,,20,transfer,telecom,credit,Somalia,mobile,0
TXN101757,80.3,28.0,12,purchase,travel,debit,Djibouti,web,0
TXN101758,13.95,40.0,16,transfer,telecom,debit,Kenya,mobile,0
TXN101759,95.28,,7,transfer,grocery,debit,Kenya,web,0
TXN101760,72.7,19.0,12,transfer,electronics,debit,Ethiopia,mobile,0
TXN101761,223.22,57.0,19,cash_withdrawal,grocery,credit,Somalia,Mobile,0
TXN101762,12.39,,4,purchase,electronics,debit,Somalia,mobile,0
TXN101763,80.39,,17,cash_withdrawal,travel,debit,Kenya,mobile,0
TXN101764,19.51,52.0,14,transfer,grocery,debit,Somalia,mobile,0
TXN101765,47.11,19.0,11,transfer,grocery,credit,Kenya,mobile,0
TXN101766,160.44,56.0,16,purchase,telecom,credit,Somalia,mobile,0
TXN101767,77.56,54.0,14,purchase,electronics,credit,Somalia,mobile,0
TXN101768,56.57,38.0,1,transfer,travel,debit,Somalia,web,0
TXN101769,60.2,22.0,5,transfer,grocery,credit,Somalia,web,0
TXN101770,73.82,69.0,16,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101771,184.46,62.0,15,transfer,travel,debit,Somalia,mobile,0
TXN101772,267.17,38.0,16,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN101773,373.03,46.0,19,purchase,,debit,Kenya,mobile,0
TXN101774,185.52,37.0,8,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN101775,45.47,55.0,4,transfer,grocery,credit,Somalia,mobile,0
TXN101776,139.82,37.0,22,cash_withdrawal,electronics,credit,Somalia,Web,0
TXN101777,69.07,67.0,0,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN101778,35.27,42.0,5,purchase,travel,debit,Somalia,mobile,0
TXN101779,220.57,19.0,23,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN101780,4.7,74.0,13,transfer,grocery,debit,Somalia,,0
TXN101781,278.44,49.0,16,cash_withdrawal,telecom,debit,Somalia,web,0
TXN101782,74.27,43.0,18,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101783,121.67,23.0,0,cash_withdrawal,travel,credit,Djibouti,mobile,0
TXN101784,129.23,58.0,0,transfer,telecom,credit,Somalia,mobile,0
TXN101785,270.59,74.0,12,cash_withdrawal,grocery,debit,Kenya,mobile,0
TXN101786,121.49,20.0,13,transfer,electronics,debit,Somalia,mobile,0
TXN101787,114.21,,5,cash_withdrawal,grocery,credit,Somalia,web,0
TXN101788,8.28,18.0,5,purchase,telecom,credit,Ethiopia,web,0
TXN101789,87.68,68.0,0,purchase,travel,debit,Somalia,mobile,0
TXN101790,19.53,22.0,13,purchase,travel,credit,Kenya,web,0
TXN101791,160.47,30.0,2,transfer,telecom,credit,Kenya,mobile,0
TXN101792,86.15,36.0,22,transfer,grocery,debit,Somalia,web,0
TXN101793,136.82,,9,transfer,grocery,debit,Somalia,mobile,0
TXN101794,5.11,65.0,18,cash_withdrawal,grocery,credit,Kenya,web,0
TXN101795,13070.229178088346,42.0,18,transfer,grocery,credit,Somalia,web,0
TXN101796,151.19,74.0,18,transfer,travel,debit,Somalia,web,0
TXN101797,8.98,68.0,22,transfer,grocery,credit,Somalia,mobile,0
TXN101798,8.87,,3,transfer,telecom,credit,Kenya,web,0
TXN101799,1.46,29.0,19,purchase,telecom,credit,Ethiopia,mobile,0
TXN101800,376.2,47.0,18,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN101801,160.5,22.0,9,purchase,telecom,credit,Somalia,web,0
TXN101802,52.3,51.0,1,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101803,42.21,39.0,3,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN101804,51.64,56.0,23,purchase,electronics,debit,Somalia,mobile,0
TXN101805,178.81,30.0,5,transfer,grocery,credit,Ethiopia,mobile,0
TXN101806,129.94,,6,purchase,electronics,debit,Kenya,web,0
TXN101807,24.58,64.0,15,cash_withdrawal,travel,debit,Kenya,web,0
TXN101808,22.96,71.0,6,cash_withdrawal,,credit,Somalia,mobile ,0
TXN101809,12.43,20.0,17,transfer,electronics,debit,Ethiopia,mobile,0
TXN101810,129.56,,19,purchase,travel,credit,Ethiopia,mobile,0
TXN101811,173.46,37.0,21,cash_withdrawal,electronics,credit,Somalia,web,0
TXN101812,36.95,48.0,18,purchase,telecom,debit,Somalia,mobile,0
TXN101813,2.54,22.0,8,transfer,telecom,credit,Somalia,mobile,0
TXN101814,10.29,41.0,19,transfer,travel,credit,Somalia,mobile,0
TXN101815,412.52,57.0,9,cash_withdrawal,travel,credit,Ethiopia,mobile,0
TXN101816,42.02,,12,transfer,electronics,credit,Somalia,mobile,0
TXN101817,175.96,,17,cash_withdrawal,travel,credit,Kenya,Mobile,0
TXN101818,663.150054435028,25.0,23,cash_withdrawal,telecom,debit,Kenya,,1
TXN101819,57.74,41.0,21,transfer,telecom,debit,Somalia,web,0
TXN101820,27.63,67.0,16,transfer,grocery,credit,Somalia,mobile,0
TXN101821,15.53,37.0,21,purchase,electronics,credit,Djibouti,mobile,0
TXN101822,114.55,33.0,12,purchase,travel,debit,Somalia,mobile,0
TXN101823,178.8,67.0,11,cash_withdrawal,travel,credit,Kenya,WEB,0
TXN101824,123.91,69.0,9,purchase,travel,credit,Kenya,web,yes
TXN101825,90.68,29.0,0,cash_withdrawal,electronics,credit,Somalia,web,0
TXN101826,5.14,30.0,7,transfer,telecom,debit,Ethiopia,mobile,0
TXN101827,414.89,62.0,20,transfer,travel,credit,Somalia,mobile,0
TXN101828,192.36,59.0,21,purchase,travel,debit,Kenya,web,0
TXN101829,41.58,56.0,17,cash_withdrawal,telecom,credit,Kenya,Mobile,0
TXN101830,469.26,42.0,1,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN101831,110.52,63.0,15,purchase,grocery,debit,Somalia,mobile ,0
TXN101832,104.79,49.0,11,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN101833,165.43,41.0,8,cash_withdrawal,telecom,credit,Kenya,web,0
TXN101834,200.41,65.0,2,transfer,,credit,Somalia,web,0
TXN101835,128.22,64.0,21,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN101836,16.45,61.0,20,cash_withdrawal,telecom,debit,Kenya,web,0
TXN101837,49.55,,3,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN101838,315.87,57.0,1,purchase,electronics,debit,Somalia,web,0
TXN101839,30.53,67.0,7,purchase,electronics,credit,Somalia,mobile,0
TXN101840,55.86,40.0,9,purchase,telecom,credit,Somalia,mobile ,0
TXN101841,67.89,67.0,15,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN101842,69.45,,22,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN101843,113.9,49.0,10,purchase,grocery,credit,Somalia,web,0
TXN101844,343.92,67.0,17,purchase,electronics,credit,Somalia,web,0
TXN101845,33.04,32.0,21,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN101846,15.54,53.0,13,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN101847,26.4,66.0,7,transfer,telecom,credit,Somalia,mobile,0
TXN101848,261.56,22.0,22,purchase,,credit,Kenya,web,0
TXN101849,124.55,39.0,14,cash_withdrawal,telecom,credit,Kenya,Web,0
TXN101850,40.41,33.0,16,purchase,travel,credit,Kenya,mobile,0
TXN101851,203.1,58.0,20,purchase,,debit,Kenya,web,0
TXN101852,237.11,,17,purchase,travel,debit,Somalia,mobile,0
TXN101853,224.9,41.0,5,transfer,electronics,credit,Ethiopia,web,0
TXN101854,301.49,35.0,22,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN101855,34.88,66.0,13,cash_withdrawal,grocery,debit,Somalia,,0
TXN101856,168.8,35.0,22,purchase,travel,debit,Somalia,mobile,0
TXN101857,74.06,24.0,2,cash_withdrawal,telecom,debit,Somalia,mobile ,0
TXN101858,221.42,21.0,6,transfer,,credit,Somalia,mobile,0
TXN101859,156.45,43.0,14,purchase,electronics,debit,Kenya,mobile ,0
TXN101860,179.77,22.0,20,transfer,travel,debit,Somalia,web,0
TXN101861,128.11,72.0,23,transfer,telecom,credit,Somalia,mobile,0
TXN101862,23.44,33.0,15,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN101863,94.5,52.0,15,cash_withdrawal,telecom,credit,Kenya,mobile,0
TXN101864,501.35,43.0,7,transfer,travel,debit,Somalia,web,no
TXN101865,332.5,35.0,6,cash_withdrawal,,debit,Somalia,web,0
TXN101866,5.3,46.0,5,transfer,grocery,debit,Somalia,web,0
TXN101867,21.61,40.0,1,transfer,telecom,debit,Somalia,,yes
TXN101868,16.95,70.0,21,purchase,travel,credit,Kenya,web,0
TXN101869,155.35,31.0,12,transfer,grocery,debit,Somalia,web,0
TXN101870,204.31,,11,transfer,,credit,Somalia,mobile,0
TXN101871,28.82,66.0,14,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN101872,84.59,50.0,8,purchase,travel,debit,Ethiopia,mobile,0
TXN101873,220.44,,1,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN101874,158.37,,16,purchase,electronics,credit,Kenya,web,0
TXN101875,93.77,34.0,4,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN101876,107.09,40.0,10,transfer,telecom,credit,Kenya,web,0
TXN101877,85.2,74.0,21,purchase,travel,credit,Ethiopia,web,0
TXN101878,42.38,60.0,18,purchase,grocery,credit,Somalia,web,0
TXN101879,99.9,34.0,23,purchase,travel,credit,Ethiopia,web,0
TXN101880,140.11,31.0,6,purchase,electronics,debit,Kenya,mobile,0
TXN101881,247.93,46.0,1,cash_withdrawal,grocery,debit,Kenya,,0
TXN101882,121.37,,15,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN101883,171.82,47.0,11,purchase,telecom,credit,Somalia,web,0
TXN101884,20.93,36.0,22,purchase,travel,debit,Somalia,mobile,0
TXN101885,74.29,70.0,14,purchase,grocery,debit,Djibouti,web,0
TXN101886,1.13,56.0,0,cash_withdrawal,telecom,credit,Somalia,web,0
TXN101887,190.32974920741668,73.0,3,purchase,travel,debit,Djibouti,web,1
TXN101888,155.56,30.0,22,purchase,electronics,debit,Kenya,mobile,0
TXN101889,576.58,35.0,5,purchase,electronics,debit,Somalia,mobile,0
TXN101890,12.53,40.0,12,cash_withdrawal,travel,credit,Kenya,web,0
TXN101891,61.6,63.0,17,transfer,grocery,credit,Ethiopia,web,0
TXN101892,193.18,5.0,2,transfer,grocery,credit,Somalia,web,0
TXN101893,27.38,,0,cash_withdrawal,electronics,credit,Somalia,mobile ,0
TXN101894,97.18,57.0,14,transfer,electronics,credit,Kenya,mobile,0
TXN101895,158.49,35.0,12,purchase,grocery,debit,Djibouti,mobile,0
TXN101896,114.85,26.0,4,purchase,travel,debit,Kenya,web,0
TXN101897,24.99,50.0,12,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101898,52.69,49.0,21,cash_withdrawal,,credit,Somalia,Mobile,0
TXN101899,183.78,71.0,4,transfer,travel,debit,Ethiopia,web,0
TXN101900,96.95,,18,transfer,telecom,credit,Somalia,web,0
TXN101901,0.63,36.0,20,purchase,travel,credit,Somalia,mobile ,0
TXN101902,171.75,44.0,23,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101903,4.31,23.0,17,transfer,travel,credit,Somalia,mobile,0
TXN101904,164.32,52.0,20,transfer,,credit,Somalia,WEB,0
TXN101905,27.15,73.0,21,purchase,electronics,credit,Somalia,web,0
TXN101906,380.62,54.0,9,purchase,telecom,debit,Kenya,mobile,0
TXN101907,55.05,51.0,23,purchase,electronics,credit,Somalia,mobile,0
TXN101908,47.51,37.0,7,purchase,electronics,debit,Somalia,mobile,0
TXN101909,19.35,42.0,14,transfer,grocery,credit,Somalia,web,0
TXN101910,43.77,21.0,20,cash_withdrawal,,debit,Ethiopia,web,0
TXN101911,251.13,,19,cash_withdrawal,grocery,credit,Kenya,web,0
TXN101912,673.05,27.0,22,purchase,grocery,credit,Somalia,mobile,yes
TXN101913,55.12,41.0,21,purchase,electronics,debit,Somalia,web,0
TXN101914,71.44,38.0,3,transfer,grocery,credit,Kenya,WEB,0
TXN101915,153.65,28.0,1,purchase,grocery,credit,Ethiopia,web,0
TXN101916,260.79,44.0,23,cash_withdrawal,electronics,debit,Somalia,web,0
TXN101917,107.89,,5,purchase,telecom,debit,Somalia,web,0
TXN101918,59.62,43.0,2,cash_withdrawal,telecom,credit,Kenya,web,0
TXN101919,63.85,47.0,6,purchase,,debit,Kenya,mobile,0
TXN101920,142.74,66.0,9,purchase,electronics,debit,Kenya,mobile,0
TXN101921,0.39,33.0,22,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101922,115.98,24.0,5,transfer,travel,debit,Somalia,mobile,0
TXN101923,52.71,33.0,15,transfer,telecom,credit,Somalia,web,0
TXN101924,189.7,52.0,1,purchase,telecom,debit,Somalia,web,0
TXN101925,11.71,33.0,23,purchase,electronics,credit,Djibouti,web,0
TXN101926,106.47,57.0,16,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN101927,78.7,29.0,12,cash_withdrawal,grocery,credit,Kenya,web,0
TXN101928,123.38,52.0,0,purchase,travel,debit,Somalia,web,0
TXN101929,8.05,66.0,5,cash_withdrawal,telecom,credit,Somalia,web,0
TXN101930,104.1,38.0,4,transfer,travel,debit,Ethiopia,web,0
TXN101931,98.92,67.0,12,transfer,travel,credit,Kenya,mobile,0
TXN101932,98.7,60.0,22,cash_withdrawal,travel,credit,Djibouti,,0
TXN101933,111.01,53.0,17,cash_withdrawal,grocery,credit,Somalia,web,0
TXN101934,135.41,65.0,11,cash_withdrawal,telecom,debit,Somalia,web,0
TXN101935,196.16,34.0,6,transfer,travel,credit,Somalia,mobile,0
TXN101936,37.74,,14,purchase,telecom,credit,Somalia,web,0
TXN101937,209.19,58.0,2,cash_withdrawal,telecom,debit,Somalia,web,0
TXN101938,82.76,23.0,15,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN101939,7366.318666355508,41.0,0,cash_withdrawal,travel,credit,Somalia,web,0
TXN101940,7.24,44.0,15,purchase,electronics,debit,Ethiopia,WEB,0
TXN101941,48.82,37.0,23,cash_withdrawal,grocery,debit,Somalia,web,0
TXN101942,184.4,42.0,11,cash_withdrawal,telecom,debit,Kenya,web,0
TXN101943,147.59,19.0,18,transfer,travel,credit,Somalia,WEB,0
TXN101944,186.49,26.0,7,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN101945,87.4,45.0,22,transfer,telecom,credit,Ethiopia,web,0
TXN101946,69.62,70.0,11,purchase,travel,credit,Somalia,web,0
TXN101947,19.14,55.0,14,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN101948,47.73,20.0,1,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN101949,68.3,37.0,16,transfer,travel,credit,Ethiopia,mobile,0
TXN101950,11.13,23.0,6,purchase,telecom,debit,Kenya,mobile,0
TXN101951,29.91,56.0,12,purchase,travel,debit,Somalia,web,0
TXN101952,109.42,50.0,0,transfer,travel,credit,Kenya,web,0
TXN101953,159.66,72.0,5,purchase,grocery,debit,Somalia,web,0
TXN101954,4081.3547533687984,18.0,2,purchase,telecom,debit,Somalia,web,1
TXN101955,324.57,54.0,10,purchase,grocery,debit,Somalia,web,0
